"gene_id","symbol","name","kegg"
"215446","Entpd3","ectonucleoside triphosphate diphosphohydrolase 3","00230; 00240"
"215449","Rap1b","RAS related protein 1b","04010; 04062; 04510; 04670; 04720; 04722; 04972; 05211"
"215456","Gpat2","glycerol-3-phosphate acyltransferase 2, mitochondrial","00561; 00564; 01100"
"215458","4931417G19","uncharacterized protein 4931417G19","NA"
"215467","Gm4791","predicted gene 4791","NA"
"215472","Gm4792","predicted gene 4792","NA"
"215474","Sec22c","SEC22 vesicle trafficking protein homolog C (S. cerevisiae)","NA"
"215476","C330019G07Rik","RIKEN cDNA C330019G07 gene","NA"
"215493","A3galt2","alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)","NA"
"215494","C85492","expressed sequence C85492","NA"
"215512","Fam117a","family with sequence similarity 117, member A","NA"
"215615","Rnpep","arginyl aminopeptidase (aminopeptidase B)","NA"
"215627","Zbtb8b","zinc finger and BTB domain containing 8b","NA"
"215632","Psd4","pleckstrin and Sec7 domain containing 4","04144"
"215641","Mageb18","melanoma antigen family B, 18","NA"
"215653","Rassf2","Ras association (RalGDS/AF-6) domain family member 2","NA"
"215654","Cdh12","cadherin 12","NA"
"215690","Nav1","neuron navigator 1","NA"
"215693","Zmat1","zinc finger, matrin type 1","NA"
"215705","Arrdc1","arrestin domain containing 1","NA"
"215707","Ccdc92","coiled-coil domain containing 92","NA"
"215708","Fam73a","family with sequence similarity 73, member A","NA"
"215714","Gm4793","predicted gene 4793","NA"
"215723","Mfsd6l","major facilitator superfamily domain containing 6-like","NA"
"215728","9230019H11Rik","RIKEN cDNA 9230019H11 gene","NA"
"215748","Cnksr3","Cnksr family member 3","NA"
"215751","BC013529","cDNA sequence BC013529","NA"
"215772","9130014G24Rik","RIKEN cDNA 9130014G24 gene","NA"
"215789","Phactr2","phosphatase and actin regulator 2","NA"
"215798","Gpr126","G protein-coupled receptor 126","NA"
"215814","Ccdc28a","coiled-coil domain containing 28A","NA"
"215819","Nhsl1","NHS-like 1","NA"
"215821","D10Bwg1379e","DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed","NA"
"215854","Taar5","trace amine-associated receptor 5","04080"
"215855","Taar6","trace amine-associated receptor 6","04080"
"215856","Taar7a","trace amine-associated receptor 7A","04080"
"215859","Taar8a","trace amine-associated receptor 8A","04080"
"215866","LOC215866","uncharacterized LOC215866","NA"
"215890","Clvs2","clavesin 2","NA"
"215895","Gm4794","predicted gene 4794","NA"
"215900","Fam26f","family with sequence similarity 26, member F","NA"
"215919","Rfpl4b","ret finger protein-like 4B","NA"
"215928","BC021785","cDNA sequence BC021785","NA"
"215929","AI317395","expressed sequence AI317395","NA"
"215951","Lace1","lactation elevated 1","NA"
"215974","Gm4795","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"215999","Ccdc109a","coiled-coil domain containing 109A","NA"
"216001","Micu1","mitochondrial calcium uptake 1","NA"
"216011","Lrrc20","leucine rich repeat containing 20","NA"
"216019","Hkdc1","hexokinase domain containing 1","NA"
"216021","Stox1","storkhead box 1","NA"
"216028","Lrrtm3","leucine rich repeat transmembrane neuronal 3","NA"
"216033","Ctnna3","catenin (cadherin associated protein), alpha 3","04520; 04530; 04670; 05100; 05200; 05213; 05412"
"216036","Gm4796","predicted gene 4796","NA"
"216049","Zfp365","zinc finger protein 365","NA"
"216080","Ube2d1","ubiquitin-conjugating enzyme E2D 1, UBC4/5 homolog (yeast)","04120; 04141"
"216081","Gm4797","phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase pseudogene","NA"
"216082","Gm4798","ets variant gene 5 pseudogene","NA"
"216119","Ybey","ybeY metallopeptidase","NA"
"216131","Trappc10","trafficking protein particle complex 10","NA"
"216134","Pdxk","pyridoxal (pyridoxine, vitamin B6) kinase","00750; 01100"
"216136","Ilvbl","ilvB (bacterial acetolactate synthase)-like","NA"
"216144","Vmn2r81","vomeronasal 2, receptor 81","NA"
"216148","Shc2","SHC (Src homology 2 domain containing) transforming protein 2","04012; 04062; 04370; 04510; 04650; 04722; 04910; 05100; 05214; 05220"
"216150","Cdc34","cell division cycle 34 homolog (S. cerevisiae)","04120"
"216151","Polrmt","polymerase (RNA) mitochondrial (DNA directed)","NA"
"216152","BC005764","cDNA sequence BC005764","NA"
"216154","Med16","mediator complex subunit 16","NA"
"216156","Wdr18","WD repeat domain 18","NA"
"216157","ORF61","open reading frame 61","NA"
"216161","Sbno2","strawberry notch homolog 2 (Drosophila)","NA"
"216166","Plk5","polo-like kinase 5 (Drosophila)","NA"
"216169","Fam108a","family with sequence similarity 108, member A","NA"
"216177","AU041133","expressed sequence AU041133","NA"
"216185","Gm4799","predicted gene 4799","03022"
"216188","Aldh1l2","aldehyde dehydrogenase 1 family, member L2","00670"
"216190","Appl2","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2","NA"
"216197","Ckap4","cytoskeleton-associated protein 4","04141"
"216198","Tcp11l2","t-complex 11 (mouse) like 2","NA"
"216225","Slc5a8","solute carrier family 5 (iodide transporter), member 8","NA"
"216227","Slc17a8","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8","NA"
"216229","Gm4800","retinoblastoma binding protein 4 pseudogene","NA"
"216233","Socs2","suppressor of cytokine signaling 2","04630; 04910; 04930"
"216238","Eea1","early endosome antigen 1","04144; 04145"
"216274","Cep290","centrosomal protein 290","NA"
"216285","Alx1","ALX homeobox 1","NA"
"216292","BC067068","cDNA sequence BC067068","NA"
"216343","Tph2","tryptophan hydroxylase 2","00380; 01100"
"216344","Rab21","RAB21, member RAS oncogene family","NA"
"216345","Zfc3h1","zinc finger, C3H1-type containing","NA"
"216350","Tspan8","tetraspanin 8","NA"
"216363","Rab3ip","RAB3A interacting protein","NA"
"216377","C230029M16","uncharacterized protein C230029M16","NA"
"216393","D930020B18Rik","RIKEN cDNA D930020B18 gene","NA"
"216394","Gm4801","predicted gene 4801","NA"
"216395","Tmem5","transmembrane protein 5","NA"
"216438","March9","membrane-associated ring finger (C3HC4) 9","NA"
"216439","Agap2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2","04144"
"216440","Os9","amplified in osteosarcoma","04141"
"216441","Slc26a10","solute carrier family 26, member 10","NA"
"216443","Mars","methionine-tRNA synthetase","00450; 00970"
"216445","Arhgap9","Rho GTPase activating protein 9","NA"
"216453","Rdh19","retinol dehydrogenase 19","NA"
"216454","BC089597","cDNA sequence BC089597","NA"
"216456","Gls2","glutaminase 2 (liver, mitochondrial)","00250; 00330; 00471; 00910; 01100; 04964"
"216459","Myl6b","myosin, light polypeptide 6B","04270"
"216505","Pik3ip1","phosphoinositide-3-kinase interacting protein 1","NA"
"216516","Ccdc157","coiled-coil domain containing 157","NA"
"216527","Ccm2","cerebral cavernous malformation 2 homolog (human)","NA"
"216543","Cep68","centrosomal protein 68","NA"
"216544","Rpl12-ps2","ribosomal proteimn L12-ps2","NA"
"216549","Aftph","aftiphilin","NA"
"216551","1110067D22Rik","RIKEN cDNA 1110067D22 gene","NA"
"216558","Ugp2","UDP-glucose pyrophosphorylase 2","00040; 00052; 00500; 00520; 01100"
"216560","Wdpcp","WD repeat containing planar cell polarity effector","NA"
"216565","Ehbp1","EH domain binding protein 1","NA"
"216578","Papolg","poly(A) polymerase gamma","03015"
"216613","Ccdc85a","coiled-coil domain containing 85A","NA"
"216616","Efemp1","epidermal growth factor-containing fibulin-like extracellular matrix protein 1","NA"
"216618","Ccdc104","coiled-coil domain containing 104","NA"
"216622","4931440F15Rik","RIKEN cDNA 4931440F15 gene","NA"
"216635","Hbq1a","hemoglobin, theta 1A","NA"
"216643","Gabrp","gamma-aminobutyric acid (GABA) A receptor, pi","04080"
"216644","D130052B06Rik","RIKEN cDNA D130052B06 gene","NA"
"216705","Clint1","clathrin interactor 1","NA"
"216724","Rufy1","RUN and FYVE domain containing 1","04144"
"216725","Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2","NA"
"216739","Acsl6","acyl-CoA synthetase long-chain family member 6","00071; 01100; 03320; 04146; 04920"
"216742","Fnip1","folliculin interacting protein 1","NA"
"216749","Nmur2","neuromedin U receptor 2","04080"
"216760","Mfap3","microfibrillar-associated protein 3","NA"
"216766","Gemin5","gem (nuclear organelle) associated protein 5","03013"
"216767","Mrpl22","mitochondrial ribosomal protein L22","NA"
"216781","Trim58","tripartite motif-containing 58","NA"
"216783","Olfr320","olfactory receptor 320","04740"
"216792","A230051G13Rik","RIKEN cDNA A230051G13 gene","NA"
"216795","Wnt9a","wingless-type MMTV integration site 9A","04310; 04340; 04916; 05200; 05217"
"216797","Prss38","protease, serine, 38","NA"
"216799","Nlrp3","NLR family, pyrin domain containing 3","04621"
"216805","Flcn","folliculin","05211"
"216810","Tom1l2","target of myb1-like 2 (chicken)","NA"
"216818","Gm4802","predicted gene 4802","NA"
"216820","Dhrs7b","dehydrogenase/reductase (SDR family) member 7B","NA"
"216821","Tmem11","transmembrane protein 11","NA"
"216825","Usp22","ubiquitin specific peptidase 22","NA"
"216829","Mmgt2","membrane magnesium transporter 2","NA"
"216831","Arhgap44","Rho GTPase activating protein 44","NA"
"216835","Usp43","ubiquitin specific peptidase 43","NA"
"216846","Cntrob","centrobin, centrosomal BRCA2 interacting protein","NA"
"216848","Chd3","chromodomain helicase DNA binding protein 3","NA"
"216850","Kdm6b","KDM1 lysine (K)-specific demethylase 6B","NA"
"216853","Wrap53","WD repeat containing, antisense to TP53","NA"
"216856","Nlgn2","neuroligin 2","04514"
"216858","Kctd11","potassium channel tetramerisation domain containing 11","NA"
"216859","Acap1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1","04144"
"216860","Neurl4","neuralized homolog 4 (Drosophila)","NA"
"216864","Mgl2","macrophage galactose N-acetyl-galactosamine specific lectin 2","NA"
"216867","Slc16a11","solute carrier family 16 (monocarboxylic acid transporters), member 11","NA"
"216869","Arrb2","arrestin, beta 2","04010; 04062; 04144; 04740; 04744"
"216871","Gltpd2","glycolipid transfer protein domain containing 2","NA"
"216873","Spag7","sperm associated antigen 7","NA"
"216874","Camta2","calmodulin binding transcription activator 2","NA"
"216877","Dhx33","DEAH (Asp-Glu-Ala-His) box polypeptide 33","NA"
"216881","Wscd1","WSC domain containing 1","NA"
"216892","Spns2","spinster homolog 2 (Drosophila)","NA"
"216961","Coro6","coronin 6","NA"
"216963","Git1","G protein-coupled receptor kinase-interactor 1","04144; 04810"
"216964","Trp53i13","transformation related protein 53 inducible protein 13","NA"
"216965","Taok1","TAO kinase 1","04010"
"216971","BC017647","cDNA sequence BC017647","NA"
"216974","Proca1","protein interacting with cyclin A1","NA"
"216976","BC030499","cDNA sequence BC030499","NA"
"216984","Evi2b","ecotropic viral integration site 2b","NA"
"216987","Utp6","UTP6, small subunit (SSU) processome component, homolog (yeast)","03008"
"216991","Adap2","ArfGAP with dual PH domains 2","NA"
"217011","Nle1","notchless homolog 1 (Drosophila)","NA"
"217012","Unc45b","unc-45 homolog B (C. elegans)","NA"
"217026","Heatr6","HEAT repeat containing 6","NA"
"217030","Synrg","synergin, gamma","NA"
"217031","Tada2a","transcriptional adaptor 2A","NA"
"217038","Mrm1","mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)","NA"
"217039","Ggnbp2","gametogenetin binding protein 2","NA"
"217057","Ptrh2","peptidyl-tRNA hydrolase 2","NA"
"217066","Gm15698","transcription elongation factor B (SIII), polypeptide 2 pseudogene","NA"
"217069","Trim25","tripartite motif-containing 25","04622"
"217071","Gm525","predicted gene 525","NA"
"217082","Hlf","hepatic leukemia factor","NA"
"217109","Utp18","UTP18, small subunit (SSU) processome component, homolog (yeast)","03008"
"217116","Spata20","spermatogenesis associated 20","NA"
"217119","Xylt2","xylosyltransferase II","00532; 00534; 01100"
"217122","Gm11545","predicted gene 11545","NA"
"217124","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B","NA"
"217125","Samd14","sterile alpha motif domain containing 14","NA"
"217127","Myst2","MYST histone acetyltransferase 2","NA"
"217138","Prr15l","proline rich 15-like","NA"
"217140","Scrn2","secernin 2","NA"
"217143","Gpr179","G protein-coupled receptor 179","NA"
"217149","Cisd3","CDGSH iron sulfur domain 3","NA"
"217151","Arl5c","ADP-ribosylation factor-like 5C","NA"
"217154","Stac2","SH3 and cysteine rich domain 2","NA"
"217166","Nr1d1","nuclear receptor subfamily 1, group D, member 1","04710"
"217169","Tns4","tensin 4","NA"
"217194","Klhl11","kelch-like 11 (Drosophila)","NA"
"217198","Plekhh3","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3","NA"
"217201","Rundc1","RUN domain containing 1","NA"
"217203","Tmem106a","transmembrane protein 106A","NA"
"217207","Dhx8","DEAH (Asp-Glu-Ala-His) box polypeptide 8","03040"
"217212","Pyy","peptide YY","NA"
"217214","Nags","N-acetylglutamate synthase","00330; 01100"
"217216","BC030867","cDNA sequence BC030867","NA"
"217217","Asb16","ankyrin repeat and SOCS box-containing 16","NA"
"217218","Atxn7l3","ataxin 7-like 3","NA"
"217219","Fam171a2","family with sequence similarity 171, member A2","NA"
"217232","Cdc27","cell division cycle 27 homolog (S. cerevisiae)","04110; 04114; 04120; 04914"
"217246","Ace3","angiotensin I converting enzyme (peptidyl-dipeptidase A) 3","NA"
"217258","Abca8a","ATP-binding cassette, sub-family A (ABC1), member 8a","02010"
"217262","Abca9","ATP-binding cassette, sub-family A (ABC1), member 9","02010"
"217265","Abca5","ATP-binding cassette, sub-family A (ABC1), member 5","02010"
"217294","BC006965","cDNA sequence BC006965","NA"
"217302","Gpr142","G protein-coupled receptor 142","NA"
"217303","Cd300a","CD300A antigen","NA"
"217304","Cd300lb","CD300 antigen like family member B","NA"
"217305","Cd300ld","CD300 molecule-like family member d","NA"
"217306","Cd300e","CD300e antigen","NA"
"217310","C630004H02Rik","RIKEN cDNA C630004H02 gene","NA"
"217316","Slc16a5","solute carrier family 16 (monocarboxylic acid transporters), member 5","NA"
"217325","Llgl2","lethal giant larvae homolog 2 (Drosophila)","04530"
"217328","Myo15b","myosin XVB","NA"
"217331","Unk","unkempt homolog (Drosophila)","NA"
"217333","Trim47","tripartite motif-containing 47","NA"
"217335","Fbf1","Fas (TNFRSF6) binding factor 1","NA"
"217337","Srp68","signal recognition particle 68","03060"
"217340","Rnf157","ring finger protein 157","NA"
"217341","Qrich2","glutamine rich 2","NA"
"217342","Ube2o","ubiquitin-conjugating enzyme E2O","04120"
"217344","Rhbdf2","rhomboid 5 homolog 2 (Drosophila)","NA"
"217351","Tnrc6c","trinucleotide repeat containing 6C","NA"
"217353","Tmc6","transmembrane channel-like gene family 6","NA"
"217356","Tmc8","transmembrane channel-like gene family 8","NA"
"217364","Engase","endo-beta-N-acetylglucosaminidase","00511"
"217365","Nploc4","nuclear protein localization 4 homolog (S. cerevisiae)","04141"
"217366","Lrrc45","leucine rich repeat containing 45","NA"
"217369","Uts2r","urotensin 2 receptor","04080"
"217370","BC017643","cDNA sequence BC017643","NA"
"217371","Rab40b","Rab40b, member RAS oncogene family","NA"
"217378","Dnajc27","DnaJ (Hsp40) homolog, subfamily C, member 27","NA"
"217379","Ubxn2a","UBX domain protein 2A","NA"
"217384","Gm255","predicted gene 255","NA"
"217390","Gm4803","heat shock protein 1 (chaperonin) pseudogene 9","NA"
"217409","Gm4804","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"217410","Trib2","tribbles homolog 2 (Drosophila)","NA"
"217430","Pqlc3","PQ loop repeat containing","NA"
"217431","Nol10","nucleolar protein 10","NA"
"217449","Ttc15","tetratricopeptide repeat domain 15","NA"
"217463","Snx13","sorting nexin 13","NA"
"217473","Ankmy2","ankyrin repeat and MYND domain containing 2","NA"
"217480","Dgkb","diacylglycerol kinase, beta","00561; 00564; 01100; 04070"
"217517","Stxbp6","syntaxin binding protein 6 (amisyn)","NA"
"217536","Gm1818","predicted gene 1818","NA"
"217558","G2e3","G2/M-phase specific E3 ubiquitin ligase","NA"
"217578","Baz1a","bromodomain adjacent to zinc finger domain 1A","NA"
"217588","Mbip","MAP3K12 binding inhibitory protein 1","NA"
"217593","Slc25a21","solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21","NA"
"217600","Rpl26-ps2","ribosomal protein L26, pseudogene 2","NA"
"217601","BC042761","cDNA sequence BC042761","NA"
"217615","Ctage5","CTAGE family, member 5","NA"
"217645","Gm4806","ligatin pseudogene","NA"
"217647","Rpl7a-ps1","ribosomal protein L7A, pseudogene 1","NA"
"217648","Gm527","predicted gene 527","NA"
"217653","Mis18bp1","MIS18 binding protein 1","NA"
"217664","Mgat2","mannoside acetylglucosaminyltransferase 2","00510; 01100"
"217666","L2hgdh","L-2-hydroxyglutarate dehydrogenase","00650"
"217674","Gphb5","glycoprotein hormone beta 5","NA"
"217682","3830431G21Rik","RIKEN cDNA 3830431G21 gene","NA"
"217684","4933426M11Rik","RIKEN cDNA 4933426M11 gene","NA"
"217692","Sipa1l1","signal-induced proliferation-associated 1 like 1","NA"
"217695","Zfyve1","zinc finger, FYVE domain containing 1","NA"
"217698","Acot5","acyl-CoA thioesterase 5","01040"
"217700","Acot6","acyl-CoA thioesterase 6","NA"
"217705","Fam161b","family with sequence similarity 161, member B","NA"
"217707","Coq6","coenzyme Q6 homolog (yeast)","00130; 01100"
"217708","Lin52","lin-52 homolog (C. elegans)","NA"
"217715","Eif2b2","eukaryotic translation initiation factor 2B, subunit 2 beta","03013"
"217716","Mlh3","mutL homolog 3 (E coli)","03430"
"217718","Nek9","NIMA (never in mitosis gene a)-related expressed kinase 9","NA"
"217721","Mfsd7c","major facilitator superfamily domain containing 7C","NA"
"217732","2310044G17Rik","RIKEN cDNA 2310044G17 gene","NA"
"217733","Tmem63c","transmembrane protein 63c","NA"
"217734","Pomt2","protein-O-mannosyltransferase 2","00514"
"217737","Ahsa1","AHA1, activator of heat shock protein ATPase homolog 1 (yeast)","NA"
"217738","Ism2","isthmin 2 homolog (zebrafish)","NA"
"217779","Lysmd1","LysM, putative peptidoglycan-binding, domain containing 1","NA"
"217786","Gm4808","predicted gene 4808","NA"
"217826","Kcnk13","potassium channel, subfamily K, member 13","NA"
"217827","BC002230","cDNA sequence BC002230","NA"
"217830","9030617O03Rik","RIKEN cDNA 9030617O03 gene","NA"
"217835","Rin3","Ras and Rab interactor 3","NA"
"217837","Itpk1","inositol 1,3,4-triphosphate 5/6 kinase","00562; 01100; 04070"
"217843","Unc79","unc-79 homolog (C. elegans)","NA"
"217845","Ifi27l2b","interferon, alpha-inducible protein 27 like 2B","NA"
"217847","Serpina10","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10","NA"
"217864","Rcor1","REST corepressor 1","05016"
"217866","Cdc42bpb","CDC42 binding protein kinase beta","NA"
"217869","Eif5","eukaryotic translation initiation factor 5","03013"
"217874","BC048943","cDNA sequence BC048943","NA"
"217882","AW555464","expressed sequence AW555464","NA"
"217887","BC022687","cDNA sequence BC022687","NA"
"217893","Pacs2","phosphofurin acidic cluster sorting protein 2","NA"
"217924","Rpl7a-ps2","ribosomal protein L7A, pseudogene 2","NA"
"217935","Wdr60","WD repeat domain 60","NA"
"217944","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5","NA"
"217946","Cdca7l","cell division cycle associated 7 like","NA"
"217951","Tmem196","transmembrane protein 196","NA"
"217980","Larp4b","La ribonucleoprotein domain family, member 4B","NA"
"217995","Heatr1","HEAT repeat containing 1","03008"
"218030","Pou6f2","POU domain, class 6, transcription factor 2","NA"
"218035","Vps41","vacuolar protein sorting 41 (yeast)","NA"
"218038","Amph","amphiphysin","04666"
"218066","Olfr11","olfactory receptor 11","04740"
"218100","Zfp322a","zinc finger protein 322A","NA"
"218102","4930558J22Rik","RIKEN cDNA 4930558J22 gene","NA"
"218103","Slc17a2","solute carrier family 17 (sodium phosphate), member 2","NA"
"218121","Mboat1","membrane bound O-acyltransferase domain containing 1","00561; 00564; 01100"
"218138","Gmds","GDP-mannose 4, 6-dehydratase","00051; 00520; 01100"
"218165","Ofcc1","orofacial cleft 1 candidate 1","NA"
"218194","Phactr1","phosphatase and actin regulator 1","NA"
"218203","Mylip","myosin regulatory light chain interacting protein","NA"
"218210","Nup153","nucleoporin 153","03013"
"218214","Kdm1b","lysine (K)-specific demethylase 1B","NA"
"218215","Rnf144b","ring finger protein 144B","NA"
"218232","Ptpdc1","protein tyrosine phosphatase domain containing 1","NA"
"218236","Fam120a","family with sequence similarity 120, member A","NA"
"218244","Gm272","predicted gene 272","NA"
"218268","Eif4e1b","eukaryotic translation initiation factor 4E family member 1B","03013; 04150; 04910"
"218271","B4galt7","xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)","00532; 00534; 01100"
"218274","Gm10312","predicted gene 10312","NA"
"218275","BC051665","cDNA sequence BC051665","NA"
"218294","Cdc14b","CDC14 cell division cycle 14 homolog B (S. cerevisiae)","04110"
"218298","Gm4810","SNW domain containing 1 pseudogene","NA"
"218301","Gm4811","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene","NA"
"218304","Prss47","protease, serine, 47","NA"
"218311","Zfp455","zinc finger protein 455","NA"
"218314","Zfp595","zinc finger protein 595","NA"
"218332","Gm4812","predicted gene 4812","NA"
"218333","BC018507","cDNA sequence BC018507","NA"
"218335","Clptm1l","CLPTM1-like","NA"
"218341","Rfesd","Rieske (Fe-S) domain containing","NA"
"218343","Ttc37","tetratricopeptide repeat domain 37","03018"
"218368","Gm4813","zinc finger and BTB domain containing 44 pseudogene","NA"
"218397","Rasa1","RAS p21 protein activator 1","04010; 04360"
"218440","Ankrd34b","ankyrin repeat domain 34B","NA"
"218441","Zfyve16","zinc finger, FYVE domain containing 16","04144; 04350"
"218442","Serinc5","serine incorporator 5","NA"
"218454","Lhfpl2","lipoma HMGIC fusion partner-like 2","NA"
"218460","Wdr41","WD repeat domain 41","NA"
"218461","Pde8b","phosphodiesterase 8B","00230"
"218476","Gcnt4","glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)","00512; 01100"
"218490","Btf3","basic transcription factor 3","NA"
"218501","Gm4815","calponin 3, acidic pseudogene","NA"
"218503","Fcho2","FCH domain only 2","NA"
"218506","Mrps27","mitochondrial ribosomal protein S27","NA"
"218518","Marveld2","MARVEL (membrane-associating) domain containing 2","NA"
"218543","Srek1","splicing regulatory glutamine/lysine-rich protein 1","NA"
"218544","Sgtb","small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta","NA"
"218581","Depdc1b","DEP domain containing 1B","NA"
"218613","Mier3","mesoderm induction early response 1, family member 3","NA"
"218624","Il31ra","interleukin 31 receptor A","NA"
"218629","Dhx29","DEAH (Asp-Glu-Ala-His) box polypeptide 29","NA"
"218630","Ccno","cyclin O","NA"
"218639","Arl15","ADP-ribosylation factor-like 15","NA"
"218668","Gm280","predicted gene 280","NA"
"218693","Paip1","polyadenylate binding protein-interacting protein 1","03013"
"218695","Gm10044","predicted gene 10044","NA"
"218699","Pxk","PX domain containing serine/threonine kinase","NA"
"218734","3830406C13Rik","RIKEN cDNA 3830406C13 gene","NA"
"218739","Sntn","sentan, cilia apical structure protein","NA"
"218756","Slc4a7","solute carrier family 4, sodium bicarbonate cotransporter, member 7","NA"
"218763","Lrrc3b","leucine rich repeat containing 3B","NA"
"218772","Rarb","retinoic acid receptor, beta","05200; 05222; 05223"
"218793","Ube2e2","ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)","04120; 04141"
"218811","Sec24c","Sec24 related gene family, member C (S. cerevisiae)","04141"
"218820","Zfp503","zinc finger protein 503","NA"
"218832","Polr3a","polymerase (RNA) III (DNA directed) polypeptide A","00230; 00240; 01100; 03020; 04623"
"218850","D14Abb1e","DNA segment, Chr 14, Abbott 1 expressed","NA"
"218865","Chdh","choline dehydrogenase","00260"
"218877","Sema3g","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G","04360"
"218885","Oxnad1","oxidoreductase NAD-binding domain containing 1","NA"
"218888","Gm4816","translocase of inner mitochondrial membrane 23 homolog pseudogene","NA"
"218902","4930503F20Rik","RIKEN cDNA 4930503F20 gene","NA"
"218914","Wapal","wings apart-like homolog (Drosophila)","NA"
"218921","4930474N05Rik","RIKEN cDNA 4930474N05 gene","NA"
"218945","Gm4817","CAP, adenylate cyclase-associated protein 1 pseudogene","NA"
"218952","Fermt2","fermitin family homolog 2 (Drosophila)","NA"
"218963","Gm1821","ubiquitin pseudogene","NA"
"218973","Wdhd1","WD repeat and HMG-box DNA binding protein 1","NA"
"218975","Mapk1ip1l","mitogen-activated protein kinase 1 interacting protein 1-like","NA"
"218977","Dlgap5","discs, large (Drosophila) homolog-associated protein 5","NA"
"218989","6720456H20Rik","RIKEN cDNA 6720456H20 gene","NA"
"218993","Gm534","predicted gene 534","NA"
"218997","Rpl19-ps3","ribosomal protein L19, pseudogene 3","NA"
"219019","Olfr743","olfactory receptor 743","NA"
"219022","Ttc5","tetratricopeptide repeat domain 5","NA"
"219024","Tmem55b","transmembrane protein 55b","NA"
"219026","Eddm3b","epididymal protein 3B","NA"
"219033","Ang4","angiogenin, ribonuclease A family, member 4","NA"
"219038","Tppp2","tubulin polymerization-promoting protein family member 2","NA"
"219060","B230359F08Rik","RIKEN cDNA B230359F08 gene","NA"
"219065","A630038E17Rik","RIKEN cDNA A630038E17 gene","NA"
"219072","Haus4","HAUS augmin-like complex, subunit 4","NA"
"219094","Khnyn","KH and NYN domain containing","NA"
"219102","Gm4819","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"219103","Cenpj","centromere protein J","NA"
"219105","Zmym5","zinc finger, MYM-type 5","NA"
"219106","Gm4820","predicted gene 4820","NA"
"219114","F630043A04Rik","RIKEN cDNA F630043A04 gene","NA"
"219131","Phf11","PHD finger protein 11","NA"
"219132","D14Ertd668e","DNA segment, Chr 14, ERATO Doi 668, expressed","NA"
"219134","Shisa2","shisa homolog 2 (Xenopus laevis)","NA"
"219135","Mtmr6","myotubularin related protein 6","00051"
"219140","Spata13","spermatogenesis associated 13","NA"
"219144","Arl11","ADP-ribosylation factor-like 11","NA"
"219148","Fam167a","family with sequence similarity 167, member A","NA"
"219149","Xkr6","X Kell blood group precursor related family member 6 homolog","NA"
"219150","Hmbox1","homeobox containing 1","NA"
"219151","Scara3","scavenger receptor class A, member 3","NA"
"219158","2610301G19Rik","RIKEN cDNA 2610301G19 gene","NA"
"219170","AU021034","expressed sequence AU021034","NA"
"219180","Gm4821","ribosomal protein S2 pseudogene","NA"
"219181","Akap11","A kinase (PRKA) anchor protein 11","NA"
"219189","1300010F03Rik","RIKEN cDNA 1300010F03 gene","NA"
"219228","Pcdh17","protocadherin 17","NA"
"219249","Tdrd3","tudor domain containing 3","NA"
"219257","Pcdh20","protocadherin 20","NA"
"223186","Gm4822","U1 small nuclear ribonucleoprotein 1C pseudogene","NA"
"223227","Sox21","SRY-box containing gene 21","NA"
"223254","Farp1","FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)","NA"
"223255","Stk24","serine/threonine kinase 24 (STE20 homolog, yeast)","NA"
"223262","Timm8a2","translocase of inner mitochondrial membrane 8 homolog a2 (yeast)","NA"
"223267","A2ld1","AIG2-like domain 1","NA"
"223272","Itgbl1","integrin, beta-like 1","NA"
"223278","Gm4823","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"223332","Ranbp3l","RAN binding protein 3-like","NA"
"223337","Ugt3a2","UDP glycosyltransferases 3 family, polypeptide A2","NA"
