"gene_id","symbol","name","kegg"
"502284","RGD1561718","similar to putative pheromone receptor (Go-VN4)","NA"
"502285","Vom2r80","vomeronasal 2 receptor, 80","NA"
"502286","Vom2r25","vomeronasal 2 receptor, 25","NA"
"502287","Vom2r-ps39","vomeronasal 2 receptor, pseudogene 39","NA"
"502290","Vom2r-ps41","vomeronasal 2 receptor, pseudogene 41","NA"
"502291","RGD1562625","similar to killer activatory receptor-like protein p91D","NA"
"502292","Zfp773-ps1","zinc finger protein 773, pseudogene 1","NA"
"502293","RGD1564711","similar to zinc finger protein 419","NA"
"502294","Zfp28-ps1","zinc finger protein 28, pseudogene 1","NA"
"502295","RGD1564236","similar to OBOX3","NA"
"502296","LOC502296","hypothetical LOC502296","NA"
"502297","Vom2r-ps47","vomeronasal 2 receptor, pseudogene 47","NA"
"502298","Vom2r-ps53","vomeronasal 2 receptor, pseudogene 53","NA"
"502300","RGD1561909","similar to chromosome 6 open reading frame 148","NA"
"502301","Vom2r36","vomeronasal 2 receptor, 36","NA"
"502302","LOC502302","similar to 40S ribosomal protein S19","NA"
"502305","RGD1561117","similar to OPA3 protein","NA"
"502306","Igsf23","immunoglobulin superfamily, member 23","NA"
"502308","Lypd5","Ly6/Plaur domain containing 5","NA"
"502310","Cyp2b31","cytochrome P450, family 2, subfamily b, polypeptide 31","NA"
"502313","Zfp940-ps1","zinc finger protein 940, pseudogene 1","NA"
"502316","Zfp566","zinc finger protein 566","NA"
"502317","Aplp1","amyloid beta (A4) precursor-like protein 1","NA"
"502319","RGD1563675","similar to 60S ribosomal protein L32","NA"
"502320","RGD1564719","similar to RIKEN cDNA C230052I12","NA"
"502323","LOC502323","similar to mitochondrial ribosomal protein L32","NA"
"502332","RGD1564800","similar to Histone H2A.291.A","NA"
"502334","Ceacam18-ps1","carcinoembryonic antigen-related cell adhesion molecule 18, pseudogene 1","NA"
"502336","RGD1565684","similar to kallikrein 1 precursor","NA"
"502337","RGD1560588","similar to seven transmembrane helix receptor","NA"
"502338","Mrgprb2","MAS-related GPR, member B2","NA"
"502339","LOC502339","hypothetical LOC502339","NA"
"502340","RGD1563385","similar to NF-YB-like protein","NA"
"502342","LOC502342","hypothetical LOC502342","NA"
"502344","RGD1564134","similar to hypothetical protein FLJ39743","NA"
"502345","RGD1564426","similar to spermatogenesis associated 13","NA"
"502348","Stard5","StAR-related lipid transfer (START) domain containing 5","NA"
"502349","LOC502349","similar to L-lactate dehydrogenase A chain (LDH-A) (LDH muscle subunit) (LDH-M)","NA"
"502350","LOC502350","similar to 60S acidic ribosomal protein P1","NA"
"502351","RGD1564083","similar to CG1404-PA, isoform A","NA"
"502352","RGD1559902","similar to thioredoxin","NA"
"502353","RGD1561870","similar to ribosomal protein L27","NA"
"502355","RGD1560664","similar to High mobility group protein 1-like 10 (HMG-1L10)","NA"
"502357","Or51t1","olfactory receptor, family 51, subfamily T, member 1","04740"
"502358","LOC502358","similar to Hemoglobin epsilon subunit (Hemoglobin epsilon chain) (Epsilon-globin)","NA"
"502359","Hbe2","hemoglobin, epsilon 2","NA"
"502360","Trim30c","tripartite motif-containing 30C","NA"
"502361","RGD1559739","similar to putative protein (5I806)","NA"
"502362","LOC502362","similar to eukaryotic translation initiation factor 3, subunit 12","NA"
"502363","RGD1563638","similar to QRWT5810","NA"
"502364","RGD1565162","similar to RIKEN cDNA 4933424N09","NA"
"502367","RGD1565363","similar to RIKEN cDNA 1110025L05","NA"
"502368","LOC502368","similar to Proteasome activator complex subunit 2 (Proteasome activator 28-beta subunit) (PA28beta) (PA28b) (Activator of multicatalytic protease subunit 2) (11S regulator complex beta subunit) (REG-beta)","NA"
"502370","RGD1565272","similar to ribosomal protein S23","NA"
"502371","LOC502371","similar to 40S ribosomal protein S21","NA"
"502372","Syce1","synaptonemal complex central element protein 1","NA"
"502374","Polr2l","polymerase (RNA) II (DNA directed) polypeptide L","00230; 00240; 01100; 03020; 05016"
"502376","RGD1561525","similar to ribosomal protein L31","NA"
"502377","LOC502377","similar to ribosomal protein L6","NA"
"502380","RGD1564458","similar to Pfpl protein","NA"
"502381","RGD1559854","similar to ribosomal protein S8","NA"
"502383","RGD1563754","similar to translocase of inner mitochondrial membrane 23","NA"
"502386","RGD1566018","similar to ovarian fibroin-like substance-1","NA"
"502387","LOC502387","similar to cytochrome P450 2C66; CYP2C66","NA"
"502389","Npm3","nucleophosmin/nucleoplasmin, 3","NA"
"502390","LOC502390","similar to ribosomal protein S8-like","NA"
"502394","LOC502394","hypothetical LOC502394","NA"
"502395","RGD1564578","similar to Carboxylesterase 2","NA"
"502397","LOC502397","similar to KP78b CG17216-PA","NA"
"502409","Olfr94-ps1","olfactory receptor 94, pseudogene 1","NA"
"502411","RGD1563989","similar to Mature alpha chain of major histocompatibility complex class I antigen","NA"
"502412","RGD1562885","similar to RIKEN cDNA 2300002M23","NA"
"502414","Tbc1d22b","TBC1 domain family, member 22B","NA"
"502418","RGD1559903","similar to RIKEN cDNA 1700049L16","NA"
"502419","RGD1565964","similar to SAP18","NA"
"502421","Slc35f1","solute carrier family 35, member F1","NA"
"502423","RGD1564260","similar to vaccinia related kinase 3","NA"
"502426","RGD1560555","similar to double homeobox, 4","NA"
"502428","RGD1565326","similar to double homeobox, 4","NA"
"502435","RGD1563010","similar to Hypothetical protein MGC67567","NA"
"502437","RGD1565094","similar to putative homeobox protein","NA"
"502438","RGD1560777","similar to hypothetical protein MGC67567","NA"
"502439","RGD1562931","similar to putative homeobox protein","NA"
"502448","RGD1563833","similar to putative homeobox protein","NA"
"502450","RGD1563960","similar to double homeobox, 4","NA"
"502451","RGD1562919","similar to hypothetical protein MGC67567","NA"
"502454","RGD1562893","similar to putative homeobox protein","NA"
"502456","RGD1565026","similar to homeobox protein BIX2","NA"
"502457","RGD1564977","similar to hypothetical protein MGC67567","NA"
"502458","RGD1563772","similar to putative homeobox protein","NA"
"502460","RGD1565576","similar to double homeobox, 4","NA"
"502462","RGD1563723","similar to putative homeobox protein","NA"
"502464","RGD1562377","RGD1562377","NA"
"502465","RGD1565027","similar to putative homeobox protein","NA"
"502466","RGD1563149","similar to putative homeobox protein","NA"
"502467","RGD1562058","similar to double homeobox, 4","NA"
"502469","RGD1560140","similar to double homeobox, 4","NA"
"502470","RGD1562670","similar to hypothetical protein MGC67567","NA"
"502472","RGD1564966","similar to putative homeobox protein","NA"
"502473","RGD1565167","similar to putative homeobox protein","NA"
"502477","LOC502477","hypothetical LOC502477","NA"
"502478","RGD1564157","similar to peptidylprolyl isomerase (cyclophilin)-like 6","NA"
"502479","Lace1","lactation elevated 1","NA"
"502484","RGD1564112","similar to Glutamate receptor, ionotropic kainate 2 precursor (Glutamate receptor 6)","NA"
"502486","LOC502486","similar to double homeobox 4c","NA"
"502487","RGD1561314","similar to Ac1147","NA"
"502488","RGD1563254","similar to Ac1147","NA"
"502490","RGD1564296","similar to Ac1147","NA"
"502492","RGD1561229","similar to Ac1147","NA"
"502495","RGD1565528","RGD1565528","NA"
"502499","RGD1564741","similar to hypothetical protein","NA"
"502503","Serf1","small EDRK-rich factor 1","NA"
"502504","LOC502504","similar to CG11883-PB, isoform B","NA"
"502505","RGD1562802","similar to 60S ribosomal protein L29 (P23)","NA"
"502506","RGD1564269","similar to ADP-ribosylation factor related protein 2","NA"
"502507","RGD1563430","similar to hypothetical protein","NA"
"502510","Ttc23l","tetratricopeptide repeat domain 23-like","NA"
"502511","RGD1563445","similar to glyceraldehyde-3-phosphate dehydrogenase","NA"
"502512","LOC502512","similar to 60S ribosomal protein L7a","NA"
"502513","RGD1566273","similar to exo-alpha-sialidase (EC 3.2.1.18) - Trypanosoma cruzi","NA"
"502516","RGD1564210","similar to vitellogenin","NA"
"502517","RGD1565529","similar to hypothetical protein Tb927.2.4050","NA"
"502520","RGD1563762","similar to COX11 homolog, cytochrome c oxidase assembly protein","NA"
"502521","RGD1562950","similar to putative DNA-directed RNA polymerase A/beta/A subunit, long PHYSPTS repeat at C-terminus","NA"
"502522","LOC502522","similar to mitochondrial ribosomal protein L54","NA"
"502523","RGD1563404","similar to ribosomal protein L24","NA"
"502525","RGD1560220","similar to homolog of yeast TIM14 isoform c","NA"
"502526","RGD1565268","similar to GA18990-PA","NA"
"502527","RGD1564101","RGD1564101","NA"
"502530","RGD1564037","similar to CG3950-PA","NA"
"502531","Eif2a","eukaryotic translation initiation factor 2A","NA"
"502533","RGD1561998","similar to hypothetical protein C130079G13","NA"
"502534","RGD1560162","similar to hypothetical protein C130079G13","NA"
"502535","RGD1560703","similar to coated vesicle membrane protein","NA"
"502536","RGD1563530","similar to DNA segment, Chr 18, Wayne State University 98, expressed","NA"
"502537","RGD1564422","similar to hypothetical protein","NA"
"502541","Lor","loricrin","NA"
"502542","RGD1565497","RGD1565497","NA"
"502543","RGD1565265","similar to SPRR1b","NA"
"502545","LOC502545","similar to Pre-mRNA-splicing factor 19 (PRP19/PSO4 homolog) (Neuronal differentiation-related gene protein)","NA"
"502547","RGD1564915","similar to TDPOZ2","NA"
"502549","LOC502549","similar to TD and POZ domain containing 2","NA"
"502553","LOC502553","similar to TD and POZ domain containing 4","NA"
"502555","RGD1560055","similar to TDPOZ2","NA"
"502556","LOC502556","similar to TD and POZ domain containing 2","NA"
"502559","RGD1560823","similar to TDPOZ2","NA"
"502560","LOC502560","similar to TD and POZ domain containing 3","NA"
"502561","LOC502561","hypothetical LOC502561","NA"
"502564","RGD1560426","similar to TDPOZ2","NA"
"502565","LOC502565","similar to TD and POZ domain containing 2","NA"
"502566","RGD1564313","similar to TDPOZ3","NA"
"502567","RGD1562051","similar to TDPOZ2","NA"
"502569","LOC502569","similar to TD and POZ domain-containing protein 1 (MAPP family protein 2)","NA"
"502570","RGD1559714","similar to TDPOZ3","NA"
"502571","RGD1560477","similar to TDPOZ3","NA"
"502572","LOC502572","similar to TDPOZ2","NA"
"502573","RGD1562104","similar to TDPOZ3","NA"
"502576","RGD1560554","similar to TDPOZ2","NA"
"502577","RGD1563233","similar to TDPOZ3","NA"
"502578","LOC502578","similar to TD and POZ domain containing 2","NA"
"502581","RGD1565467","similar to 60S ribosomal protein L7a","NA"
"502582","RGD1563605","similar to dehydrin 6","NA"
"502584","RGD1565469","RGD1565469","NA"
"502585","Cd160","CD160 molecule","NA"
"502588","LOC502588","similar to 3 beta-hydroxysteroid dehydrogenase type 3 (3 beta-hydroxysteroid dehydrogenase type III) (3Beta-HSD III) (NADPH-dependent 3-beta-hydroxy-delta(5)-steroid dehydrogenase) (3-beta-hydroxy-5-ene steroid dehydrogenase) (Progesterone reductas...","NA"
"502589","LOC502589","similar to Cofilin-1 (Cofilin, non-muscle isoform)","NA"
"502590","RGD1564465","similar to cyclophilin A","NA"
"502591","RGD1559838","similar to ribosomal protein L31","NA"
"502592","Cox6b1","cytochrome c oxidase, subunit VIb polypeptide 1","NA"
"502594","LOC502594","similar to Adenosylhomocysteinase (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase)","NA"
"502595","RGD1565088","similar to UPF0197 protein C11orf10 homolog","NA"
"502596","Lrit3","leucine-rich repeat, immunoglobulin-like and transmembrane domains 3","NA"
"502599","RGD1565599","similar to 40S ribosomal protein S26","NA"
"502602","RGD1564087","similar to 14-3-3 protein tau (14-3-3 protein theta)","NA"
"502603","Srsf11","serine/arginine-rich splicing factor 11","NA"
"502611","Lcn3","lipocalin 3","NA"
"502612","RGD1564133","similar to odorant binding protein 2B","NA"
"502613","LOC502613","similar to endosulfine alpha isoform 2","NA"
"502617","RGD1564854","similar to divalent cation tolerant protein CUTA","NA"
"502618","LOC502618","ABO-family member 6","NA"
"502619","LOC502619","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502620","LOC502620","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502621","LOC502621","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502622","LOC502622","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502623","LOC502623","similar to Ribosome biogenesis regulatory protein homolog","NA"
"502624","LOC502624","similar to Nucleoside diphosphate kinase B (NDK B) (NDP kinase B) (P18)","NA"
"502626","RGD1565915","similar to RIKEN cDNA 2210409E12","NA"
"502627","LOC502627","similar to L-lactate dehydrogenase A chain (LDH-A) (LDH muscle subunit) (LDH-M)","NA"
"502628","LOC502628","similar to glyceraldehyde-3-phosphate dehydrogenase","NA"
"502629","RGD1566198","similar to 60S ribosomal protein L9","NA"
"502630","RGD1562106","similar to histone deacetylase 1","NA"
"502631","LOC502631","hypothetical LOC502631","NA"
"502632","Mettl5","methyltransferase like 5","NA"
"502633","Mettl8","methyltransferase like 8","NA"
"502635","RGD1559799","similar to HMG-1","NA"
"502636","RGD1561786","similar to 40S ribosomal protein S7 (S8)","NA"
"502637","LOC502637","similar to prothymosin alpha","NA"
"502638","RGD1563800","similar to homeotic protein Hox 4.6 - mouse","NA"
"502640","Cerkl","ceramide kinase-like","NA"
"502642","RGD1563348","similar to Selenoprotein H","NA"
"502643","Ypel4","yippee-like 4 (Drosophila)","NA"
"502647","Pramel7","preferentially expressed antigen in melanoma-like 7","NA"
"502648","Pramel6","preferentially expressed antigen in melanoma-like 6","NA"
"502650","LOC502650","similar to Double-strand-break repair protein rad21 homolog (Pokeweed agglutinin-binding protein 29) (PW29) (SCC1 homolog)","NA"
"502653","LOC502653","similar to myc induced nuclear antigen","NA"
"502654","RGD1565066","similar to 60S ribosomal protein L38","NA"
"502657","RGD1563565","similar to cytochrome c oxidase subunit IV","NA"
"502659","RGD1562507","similar to ribosomal protein S8","NA"
"502660","LOC502660","similar to olfactory receptor 1318","NA"
"502661","LOC502661","similar to ribosomal protein L19","NA"
"502663","Serf2","small EDRK-rich factor 2","NA"
"502664","RGD1565567","similar to galactokinase 2","NA"
"502669","RGD1565080","similar to ABR027Cp","NA"
"502670","LOC502670","similar to inhibitor of growth family, member 5","NA"
"502672","RGD1564304","RGD1564304","NA"
"502674","Dstn","destrin","NA"
"502675","RGD1565504","similar to hypothetical protein","NA"
"502676","LOC502676","similar to pyrroline-5-carboxylate reductase-like","NA"
"502679","Cst13","cystatin 13","NA"
"502680","RGD1564123","similar to Cystatin S precursor (LM protein)","NA"
"502683","LOC502683","similar to transcription factor RAM2","NA"
"502684","LOC502684","hypothetical protein LOC502684","NA"
"502686","RGD1564277","similar to translocator of inner mitochondrial membrane 17a","NA"
"502689","RGD1561343","similar to C20orf118","NA"
"502691","LOC502691","similar to ribosomal protein L28","NA"
"502692","LOC502692","hypothetical LOC502692","NA"
"502694","RGD1562846","similar to Docking protein 5 (Downstream of tyrosine kinase 5) (Protein dok-5)","NA"
"502695","RGD1563877","RGD1563877","NA"
"502700","RGD1564408","similar to large low complexity protein with proline/alanine-rich repeat","NA"
"502703","LOC502703","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502705","RGD1565184","similar to VEPH isoform A","NA"
"502708","LOC502708","similar to 60S ribosomal protein L7","NA"
"502709","RGD1564457","similar to Hypothetical protein CBG19581","NA"
"502710","LOC502710","similar to Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog (Histone-lysine N-methyltransferase, H3 lysine-4 specific MLL3)","NA"
"502711","RGD1561560","similar to Gpd1l protein","NA"
"502712","RGD1564270","similar to Solute carrier family 40, member 1 (Ferroportin 1)","NA"
"502714","RGD1560376","similar to Macrophage migration inhibitory factor (MIF)","NA"
"502715","Lrrc17","leucine rich repeat containing 17","NA"
"502719","RGD1561533","similar to mKIAA0615 protein","NA"
"502720","LOC502720","similar to mKIAA0615 protein","NA"
"502721","RGD1560299","similar to mKIAA0615 protein","NA"
"502722","LOC502722","similar to NEDD4-binding protein 1 (N4BP1)","NA"
"502723","RGD1564092","similar to mKIAA3013 protein","NA"
"502725","RGD1562636","similar to protein phosphatase 1, regulatory (inhibitor) subunit 3B","NA"
"502726","RGD1564798","similar to RIKEN cDNA 1300007B12","NA"
"502727","RGD1563349","similar to RIKEN cDNA 9330182L06","NA"
"502729","Scand3-ps2","SCAN domain containing 3, pseudogene 2","NA"
"502730","LOC502730","similar to Pyruvate kinase isozymes M1/M2 (Pyruvate kinase muscle isozyme)","NA"
"502731","Vwde","von Willebrand factor D and EGF domains","NA"
"502732","LOC502732","similar to 60S ribosomal protein L7a","NA"
"502733","Ankrd7","ankyrin repeat domain 7","NA"
"502734","RGD1566104","similar to Txndc7 protein","NA"
"502736","Cpa4","carboxypeptidase A4","NA"
"502737","LOC502737","similar to Reticulocalbin-1 precursor","NA"
"502738","LOC502738","reticulocalbin 1-like","NA"
"502740","LOC502740","similar to Reticulocalbin-1 precursor","NA"
"502741","RGD1561636","similar to 60S ribosomal protein L38","NA"
"502742","RGD1563055","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502743","RGD1565435","similar to Hmgb1 protein","NA"
"502745","RGD1562640","similar to mucin 17","NA"
"502746","RGD1564627","similar to ribosomal protein L38","NA"
"502749","Agk","acylglycerol kinase","00561; 01100"
"502750","Wee2","WEE1 homolog 2 (S. pombe)","04110"
"502752","LOC502752","MHC V-beta-11 gene","NA"
"502755","RGD1562066","similar to odorant receptor ORZ6","04740"
"502756","Tas2r143","taste receptor, type 2, member 143","04742"
"502757","Tas2r135","taste receptor, type 2, member 135","04742"
"502758","Olr437","olfactory receptor 437","04740"
"502759","Nobox","NOBOX oogenesis homeobox","NA"
"502761","LOC502761","similar to suppression of tumorigenicity 13","NA"
"502762","RGD1564733","similar to Crumbs protein homolog 1 precursor","NA"
"502764","Zfp777","zinc finger protein 777","NA"
"502765","LOC502765","similar to disabled homolog 2 (Drosophila) interacting protein","NA"
"502768","RGD1563389","similar to Gag","NA"
"502769","RGD1561341","similar to Translocase of outer mitochondrial membrane 20 homolog","NA"
"502770","RGD1564323","similar to glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) (EC 1.2.1.12)","NA"
"502771","LOC502771","similar to 60S ribosomal protein L21","NA"
"502772","LOC502772","hypothetical LOC502772","NA"
"502773","RGD1562054","similar to 60S ribosomal protein L7a","NA"
"502774","Cpvl","carboxypeptidase, vitellogenic-like","NA"
"502776","Scrn1","secernin 1","NA"
"502779","Vom1r-ps73","vomeronasal 1 receptor pseudogene 73","NA"
"502780","Vom1r-ps74","vomeronasal 1 receptor pseudogene 74","NA"
"502782","Pigy","phosphatidylinositol glycan anchor biosynthesis, class Y","NA"
"502784","RGD1565690","similar to mKIAA2027 protein","NA"
"502786","LOC502786","similar to non-POU domain containing, octamer-binding","NA"
"502787","LOC502787","similar to eukaryotic translation initiation factor 4, gamma 1 isoform a","NA"
"502788","RGD1564699","similar to High mobility group protein 1 (HMG-1)","NA"
"502789","LOC502789","Immunoglobulin kappa-chain VJ-like","NA"
"502791","LOC502791","Immunoglobulin kappa-chain VJ-like","NA"
"502792","RGD1562855","similar to Ig kappa chain","NA"
"502793","RGD1564682","similar to immunoglobulin kappa-chain VK-1","NA"
"502795","LOC502795","Cr1 protein-like","NA"
"502796","LOC502796","Ig kappa chain-like","NA"
"502799","LOC502799","immunoglobulin kappa-chain-like","NA"
"502801","LOC502801","hypothetical LOC502801","NA"
"502802","RGD1565269","similar to immunoglobulin kappa-chain","NA"
"502803","RGD1560243","similar to immunoglobulin kappa-chain","NA"
"502806","RGD1564476","similar to [Human Ig rearranged gamma chain mRNA, V_J_C region and complete cds.], gene product","NA"
"502809","LOC502809","rCG64263-like","NA"
"502810","RGD1563500","similar to Ig kappa light chain variable region precursor","NA"
"502812","LOC502812","rCG64263-like","NA"
"502813","LOC502813","immunoglobulin light chain variable region-like","NA"
"502814","RGD1564381","similar to [Human Ig rearranged gamma chain mRNA, V_J_C region and complete cds.], gene product","NA"
"502815","LOC502815","uncharacterized LOC502815","NA"
"502817","LOC502817","rCG64258-like","NA"
"502818","LOC502818","immunoglobulin light chain variable region-like","NA"
"502819","RGD1563602","similar to IG KAPPA CHAIN V-V REGION K2 PRECURSOR","NA"
"502820","RGD1564462","similar to NGF-binding Ig light chain","NA"
"502821","LOC502821","rCG64258-like","NA"
"502822","LOC502822","mCG130744-like","NA"
"502823","LOC502823","similar to fibrillarin","NA"
"502824","RGD1563829","similar to Ig kappa chain precursor","NA"
"502825","LOC502825","hypothetical LOC502825","NA"
"502826","LOC502826","Ig kappa chain-like","NA"
"502827","RGD1565525","similar to Ig variable region, light chain","NA"
"502831","RGD1564696","similar to immunoglobulin light chain variable region","NA"
"502832","RGD1563231","similar to immunoglobulin kappa-chain VK-1","NA"
"502833","LOC502833","immunoglobulin kappa-chain-like","NA"
"502834","LOC502834","immunoglobulin kappa-chain VK-1-like","NA"
"502835","RGD1565553","similar to immunoglobulin kappa-chain VK-1","NA"
"502836","LOC502836","mCG142178-like","NA"
"502837","LOC502837","rCG56561-like","NA"
"502838","LOC502838","immunoglobulin kappa variable region-like","NA"
"502839","RGD1564155","similar to immunoglobulin kappa-chain","NA"
"502842","LOC502842","rCG64259-like","NA"
"502843","RGD1563408","similar to immunoglobulin kappa-chain","NA"
"502844","RGD1564861","similar to Ig variable region, light chain","NA"
"502845","RGD1560163","similar to SPCS2 protein","NA"
"502846","Foxi3","forkhead box I3","NA"
"502848","LOC502848","similar to cactin CG1676-PA","NA"
"502849","RGD1561146","similar to ribosomal protein L6","NA"
"502850","LOC502850","similar to mannose-6-phosphate receptor binding protein 1","NA"
"502852","Cd207","CD207 molecule, langerin","NA"
"502853","LOC502853","similar to 40S ribosomal protein S15 (RIG protein)","NA"
"502854","RGD1562315","similar to ribosomal protein L31","NA"
"502857","Noto","notochord homeobox","NA"
"502858","Gp9","glycoprotein IX (platelet)","04512; 04640"
"502859","LOC502859","similar to T-cell activation kelch repeat protein","NA"
"502860","LOC502860","hypothetical LOC502860","NA"
"502863","LOC502863","similar to transcription elongation factor B (SIII), polypeptide 2","NA"
"502864","LOC502864","similar to proteasome beta 3 subunit","NA"
"502866","RGD1564292","similar to Nucleolar protein 1","NA"
"502867","RGD1565869","similar to 60S ribosomal protein L7a","NA"
"502869","LOC502869","similar to karyopherin (importin) alpha 2","NA"
"502870","LOC502870","similar to B0361.8","NA"
"502872","Jagn1","jagunal homolog 1 (Drosophila)","NA"
"502873","Prrt3","proline-rich transmembrane protein 3","NA"
"502874","RGD1563932","similar to RIKEN cDNA 6720456B07","NA"
"502875","H1foo","H1 histone family, member O, oocyte-specific","NA"
"502876","LOC502876","similar to protein phosphatase 1, regulatory subunit 15B","NA"
"502880","RGD1560185","similar to fibroin heavy chain Fib-H","NA"
"502882","RGD1564159","similar to eukaryotic translation elongation factor 1 epsilon 1","NA"
"502884","LOC502884","similar to 60S ribosomal protein L29","NA"
"502885","RGD1559624","similar to growth/differentiation factor GDF-3 precursor - mouse","NA"
"502886","Foxj2","forkhead box J2","NA"
"502887","RGD1563551","similar to ribosomal protein L31","NA"
"502889","LOC502889","similar to mDj3","NA"
"502890","RGD1559669","similar to Slbp protein","NA"
"502891","Vom2r51","vomeronasal 2 receptor, 51","NA"
"502893","RGD1564183","similar to UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 8 (GALNT8)","NA"
"502894","LOC502894","hypothetical protein LOC502894","00051"
"502895","RGD1561173","similar to sentrin 17","NA"
"502897","LOC502897","similar to Sumo1/sentrin/Smt3 specific protease 17","NA"
"502900","Clec12b","C-type lectin domain family 12, member B","NA"
"502901","Clec9a","C-type lectin domain family 9, member A","NA"
"502902","Clec7a","C-type lectin domain family 7, member A","04145"
"502904","RGD1561306","similar to immunoreceptor Ly49si3","NA"
"502905","Klra7","killer cell lectin-like receptor, subfamily A, member 7","NA"
"502907","LOC502907","similar to immunoreceptor Ly49si1","NA"
"502908","LOC502908","Ly49s8","NA"
"502909","RGD1563864","similar to acidic ribosomal phosphoprotein P2","NA"
"502911","RGD1562978","similar to ribosomal protein S17","NA"
"502913","RGD1565073","similar to germinal histone H4 gene","05322"
"502914","LOC502914","similar to Sorbitol dehydrogenase (L-iditol 2-dehydrogenase)","NA"
"502916","Rerg","RAS-like, estrogen-regulated, growth-inhibitor","NA"
"502917","LOC502917","similar to prohibitin","NA"
"502918","Slc15a5","solute carrier family 15, member 5","NA"
"502919","Igbp1b","immunoglobulin (CD79A) binding protein 1b","NA"
"502920","RGD1560270","RGD1560270","NA"
"502923","LOC502923","similar to ribosomal protein L31","NA"
"502927","LOC502927","similar to heterogeneous nuclear ribonucleoprotein M","NA"
"502933","LOC502933","similar to CG7709-PA","NA"
"502934","LOC502934","similar to NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa","NA"
"502935","Eya1","eyes absent homolog 1 (Drosophila)","NA"
"502936","RGD1564489","similar to thioredoxin 2","NA"
"502938","LOC502938","similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)","NA"
"502939","Sdr16c6","short chain dehydrogenase/reductase family 16C, member 6","NA"
"502940","LOC502940","pro-histogranin","NA"
"502945","LOC502945","similar to 60S ribosomal protein L7a","NA"
"502946","Arid3c","AT rich interactive domain 3C (BRIGHT-like)","NA"
"502948","RGD1561207","similar to 60S ribosomal protein L7a","NA"
"502949","LOC502949","similar to Sorbitol dehydrogenase (L-iditol 2-dehydrogenase)","NA"
"502950","RGD1564939","similar to Keratin, type I cytoskeletal 18 (Cytokeratin 18) (K18) (CK 18)","NA"
"502951","RGD1563466","similar to Major urinary protein precursor ( (Alpha-2u-globulin; 15.5 kDa fatty acid binding protein)","NA"
"502954","LOC502954","similar to alpha-2u-globulin (L type)","NA"
"502955","RGD1563469","similar to protein tyrosine phosphatase, receptor type, D","NA"
"502957","RGD1560884","similar to myosin tail domain-containing protein","NA"
"502958","LOC502958","similar to Interferon alpha-1 precursor","NA"
"502959","RGD1561246","similar to put. precursor MuIFN-alpha 5","NA"
"502960","RGD1561827","similar to Interferon alpha-1 precursor","NA"
"502961","RGD1559679","similar to Interferon alpha-1 precursor","NA"
"502962","RGD1564897","similar to Interferon alpha-1 precursor","NA"
"502963","RGD1564637","similar to interferon alpha 8/6 precursor; IFNa8/6 (B6)","NA"
"502964","RGD1564517","similar to Interferon alpha-1 precursor","NA"
"502965","RGD1562650","similar to interferon alpha 8/6 precursor; IFNa8/6 (B6)","NA"
"502966","RGD1560539","similar to interferon alpha 8/6 precursor; IFNa8/6 (B6)","NA"
"502967","RGD1565623","similar to Interferon alpha-1 precursor","NA"
"502968","Zfp352","zinc finger protein 352","NA"
"502969","Cyp2j16","cytochrome P450, family 2, subfamily j, polypeptide 16","00590; 00591; 01100"
"502970","Angptl3","angiopoietin-like 3","NA"
"502971","RGD1561542","similar to hypothetical protein DKFZp434P0316","NA"
"502972","RGD1561839","similar to glyceraldehyde-3-phosphate dehydrogenase","NA"
"502973","RGD1563831","similar to C87414 protein","NA"
"502974","RGD1565600","similar to RIKEN cDNA 4732496O08","NA"
"502975","RGD1560532","similar to Hypothetical protein DJ1198H6.2","NA"
"502976","RGD1561212","similar to RIKEN cDNA 4732496O08","NA"
"502977","LOC502977","similar to cytoplasmic beta-actin","NA"
"502982","RGD1565182","similar to cyclase-associated protein","NA"
"502984","LOC502984","similar to 14-3-3 protein theta (14-3-3 protein tau)","NA"
"502985","RGD1565354","similar to ribosomal protein S23","NA"
"502986","RGD1564598","RGD1564598","NA"
"502987","RGD1561465","similar to RIKEN cDNA 2900010J23","NA"
"502988","RGD1566319","similar to Sestrin 2 (Hi95)","04115"
"502990","Nipal3","NIPA-like domain containing 3","NA"
"502991","RGD1565089","similar to RIKEN cDNA 2310005N03","NA"
"502992","Ldlrad2","low density lipoprotein receptor class A domain containing 2","NA"
"502994","Pramef8","PRAME family member 8","NA"
"502995","RGD1565680","similar to Hypothetical protein DJ1198H6.2","NA"
"502996","Oog3","oogenesin 3","NA"
